17;Tocantins;1700251;Abreulândia
17;Tocantins;1700301;Aguiarnópolis
17;Tocantins;1700350;Aliança do Tocantins
17;Tocantins;1700400;Almas
17;Tocantins;1700707;Alvorada
17;Tocantins;1701002;Ananás
17;Tocantins;1701051;Angico
17;Tocantins;1701101;Aparecida do Rio Negro
17;Tocantins;1701309;Aragominas
17;Tocantins;1701903;Araguacema
17;Tocantins;1702000;Araguaçu
17;Tocantins;1702109;Araguaína
17;Tocantins;1702158;Araguanã
17;Tocantins;1702208;Araguatins
17;Tocantins;1702307;Arapoema
17;Tocantins;1702406;Arraias
17;Tocantins;1702554;Augustinópolis
17;Tocantins;1702703;Aurora do Tocantins
17;Tocantins;1702901;Axixá do Tocantins
17;Tocantins;1703008;Babaçulândia
17;Tocantins;1703057;Bandeirantes do Tocantins
17;Tocantins;1703073;Barra do Ouro
17;Tocantins;1703107;Barrolândia
17;Tocantins;1703206;Bernardo Sayão
17;Tocantins;1703305;Bom Jesus do Tocantins
17;Tocantins;1703602;Brasilândia do Tocantins
17;Tocantins;1703701;Brejinho de Nazaré
17;Tocantins;1703800;Buriti do Tocantins
17;Tocantins;1703826;Cachoeirinha
17;Tocantins;1703842;Campos Lindos
17;Tocantins;1703867;Cariri do Tocantins
17;Tocantins;1703883;Carmolândia
17;Tocantins;1703891;Carrasco Bonito
17;Tocantins;1703909;Caseara
17;Tocantins;1704105;Centenário
17;Tocantins;1705102;Chapada da Natividade
17;Tocantins;1704600;Chapada de Areia
17;Tocantins;1705508;Colinas do Tocantins
17;Tocantins;1716703;Colméia
17;Tocantins;1705557;Combinado
17;Tocantins;1705607;Conceição do Tocantins
17;Tocantins;1706001;Couto Magalhães
17;Tocantins;1706100;Cristalândia
17;Tocantins;1706258;Crixás do Tocantins
17;Tocantins;1706506;Darcinópolis
17;Tocantins;1707009;Dianópolis
17;Tocantins;1707108;Divinópolis do Tocantins
17;Tocantins;1707207;Dois Irmãos do Tocantins
17;Tocantins;1707306;Dueré
17;Tocantins;1707405;Esperantina
17;Tocantins;1707553;Fátima
17;Tocantins;1707652;Figueirópolis
17;Tocantins;1707702;Filadélfia
17;Tocantins;1708205;Formoso do Araguaia
17;Tocantins;1708304;Goianorte
17;Tocantins;1709005;Goiatins
17;Tocantins;1709302;Guaraí
17;Tocantins;1709500;Gurupi
17;Tocantins;1709807;Ipueiras
17;Tocantins;1710508;Itacajá
17;Tocantins;1710706;Itaguatins
17;Tocantins;1710904;Itapiratins
17;Tocantins;1711100;Itaporã do Tocantins
17;Tocantins;1711506;Jaú do Tocantins
17;Tocantins;1711803;Juarina
17;Tocantins;1711902;Lagoa da Confusão
17;Tocantins;1711951;Lagoa do Tocantins
17;Tocantins;1712009;Lajeado
17;Tocantins;1712157;Lavandeira
17;Tocantins;1712405;Lizarda
17;Tocantins;1712454;Luzinópolis
17;Tocantins;1712504;Marianópolis do Tocantins
17;Tocantins;1712702;Mateiros
17;Tocantins;1712801;Maurilândia do Tocantins
17;Tocantins;1713205;Miracema do Tocantins
17;Tocantins;1713304;Miranorte
17;Tocantins;1713601;Monte do Carmo
17;Tocantins;1713700;Monte Santo do Tocantins
17;Tocantins;1713957;Muricilândia
17;Tocantins;1714203;Natividade
17;Tocantins;1714302;Nazaré
17;Tocantins;1714880;Nova Olinda
17;Tocantins;1715002;Nova Rosalândia
17;Tocantins;1715101;Novo Acordo
17;Tocantins;1715150;Novo Alegre
17;Tocantins;1715259;Novo Jardim
17;Tocantins;1715507;Oliveira de Fátima
17;Tocantins;1721000;Palmas
17;Tocantins;1715705;Palmeirante
17;Tocantins;1713809;Palmeiras do Tocantins
17;Tocantins;1715754;Palmeirópolis
17;Tocantins;1716109;Paraíso do Tocantins
17;Tocantins;1716208;Paranã
17;Tocantins;1716307;Pau D'Arco
17;Tocantins;1716505;Pedro Afonso
17;Tocantins;1716604;Peixe
17;Tocantins;1716653;Pequizeiro
17;Tocantins;1717008;Pindorama do Tocantins
17;Tocantins;1717206;Piraquê
17;Tocantins;1717503;Pium
17;Tocantins;1717800;Ponte Alta do Bom Jesus
17;Tocantins;1717909;Ponte Alta do Tocantins
17;Tocantins;1718006;Porto Alegre do Tocantins
17;Tocantins;1718204;Porto Nacional
17;Tocantins;1718303;Praia Norte
17;Tocantins;1718402;Presidente Kennedy
17;Tocantins;1718451;Pugmil
17;Tocantins;1718501;Recursolândia
17;Tocantins;1718550;Riachinho
17;Tocantins;1718659;Rio da Conceição
17;Tocantins;1718709;Rio dos Bois
17;Tocantins;1718758;Rio Sono
17;Tocantins;1718808;Sampaio
17;Tocantins;1718840;Sandolândia
17;Tocantins;1718865;Santa Fé do Araguaia
17;Tocantins;1718881;Santa Maria do Tocantins
17;Tocantins;1718899;Santa Rita do Tocantins
17;Tocantins;1718907;Santa Rosa do Tocantins
17;Tocantins;1719004;Santa Tereza do Tocantins
17;Tocantins;1720002;Santa Terezinha do Tocantins
17;Tocantins;1720101;São Bento do Tocantins
17;Tocantins;1720150;São Félix do Tocantins
17;Tocantins;1720200;São Miguel do Tocantins
17;Tocantins;1720259;São Salvador do Tocantins
17;Tocantins;1720309;São Sebastião do Tocantins
17;Tocantins;1720499;São Valério
17;Tocantins;1720655;Silvanópolis
17;Tocantins;1720804;Sítio Novo do Tocantins
17;Tocantins;1720853;Sucupira
17;Tocantins;1708254;Tabocão
17;Tocantins;1720903;Taguatinga
17;Tocantins;1720937;Taipas do Tocantins
17;Tocantins;1720978;Talismã
17;Tocantins;1721109;Tocantínia
17;Tocantins;1721208;Tocantinópolis
17;Tocantins;1721257;Tupirama
17;Tocantins;1721307;Tupiratins
17;Tocantins;1722081;Wanderlândia
17;Tocantins;1722107;Xambioá
