52;Goiás;5200050;Abadia de Goiás
52;Goiás;5200100;Abadiânia
52;Goiás;5200134;Acreúna
52;Goiás;5200159;Adelândia
52;Goiás;5200175;Água Fria de Goiás
52;Goiás;5200209;Água Limpa
52;Goiás;5200258;Águas Lindas de Goiás
52;Goiás;5200308;Alexânia
52;Goiás;5200506;Aloândia
52;Goiás;5200555;Alto Horizonte
52;Goiás;5200605;Alto Paraíso de Goiás
52;Goiás;5200803;Alvorada do Norte
52;Goiás;5200829;Amaralina
52;Goiás;5200852;Americano do Brasil
52;Goiás;5200902;Amorinópolis
52;Goiás;5201108;Anápolis
52;Goiás;5201207;Anhanguera
52;Goiás;5201306;Anicuns
52;Goiás;5201405;Aparecida de Goiânia
52;Goiás;5201454;Aparecida do Rio Doce
52;Goiás;5201504;Aporé
52;Goiás;5201603;Araçu
52;Goiás;5201702;Aragarças
52;Goiás;5201801;Aragoiânia
52;Goiás;5202155;Araguapaz
52;Goiás;5202353;Arenópolis
52;Goiás;5202502;Aruanã
52;Goiás;5202601;Aurilândia
52;Goiás;5202809;Avelinópolis
52;Goiás;5203104;Baliza
52;Goiás;5203203;Barro Alto
52;Goiás;5203302;Bela Vista de Goiás
52;Goiás;5203401;Bom Jardim de Goiás
52;Goiás;5203500;Bom Jesus de Goiás
52;Goiás;5203559;Bonfinópolis
52;Goiás;5203575;Bonópolis
52;Goiás;5203609;Brazabrantes
52;Goiás;5203807;Britânia
52;Goiás;5203906;Buriti Alegre
52;Goiás;5203939;Buriti de Goiás
52;Goiás;5203962;Buritinópolis
52;Goiás;5204003;Cabeceiras
52;Goiás;5204102;Cachoeira Alta
52;Goiás;5204201;Cachoeira de Goiás
52;Goiás;5204250;Cachoeira Dourada
52;Goiás;5204300;Caçu
52;Goiás;5204409;Caiapônia
52;Goiás;5204508;Caldas Novas
52;Goiás;5204557;Caldazinha
52;Goiás;5204607;Campestre de Goiás
52;Goiás;5204656;Campinaçu
52;Goiás;5204706;Campinorte
52;Goiás;5204805;Campo Alegre de Goiás
52;Goiás;5204854;Campo Limpo de Goiás
52;Goiás;5204904;Campos Belos
52;Goiás;5204953;Campos Verdes
52;Goiás;5205000;Carmo do Rio Verde
52;Goiás;5205059;Castelândia
52;Goiás;5205109;Catalão
52;Goiás;5205208;Caturaí
52;Goiás;5205307;Cavalcante
52;Goiás;5205406;Ceres
52;Goiás;5205455;Cezarina
52;Goiás;5205471;Chapadão do Céu
52;Goiás;5205497;Cidade Ocidental
52;Goiás;5205513;Cocalzinho de Goiás
52;Goiás;5205521;Colinas do Sul
52;Goiás;5205703;Córrego do Ouro
52;Goiás;5205802;Corumbá de Goiás
52;Goiás;5205901;Corumbaíba
52;Goiás;5206206;Cristalina
52;Goiás;5206305;Cristianópolis
52;Goiás;5206404;Crixás
52;Goiás;5206503;Cromínia
52;Goiás;5206602;Cumari
52;Goiás;5206701;Damianópolis
52;Goiás;5206800;Damolândia
52;Goiás;5206909;Davinópolis
52;Goiás;5207105;Diorama
52;Goiás;5208301;Divinópolis de Goiás
52;Goiás;5207253;Doverlândia
52;Goiás;5207352;Edealina
52;Goiás;5207402;Edéia
52;Goiás;5207501;Estrela do Norte
52;Goiás;5207535;Faina
52;Goiás;5207600;Fazenda Nova
52;Goiás;5207808;Firminópolis
52;Goiás;5207907;Flores de Goiás
52;Goiás;5208004;Formosa
52;Goiás;5208103;Formoso
52;Goiás;5208152;Gameleira de Goiás
52;Goiás;5208400;Goianápolis
52;Goiás;5208509;Goiandira
52;Goiás;5208608;Goianésia
52;Goiás;5208707;Goiânia
52;Goiás;5208806;Goianira
52;Goiás;5208905;Goiás
52;Goiás;5209101;Goiatuba
52;Goiás;5209150;Gouvelândia
52;Goiás;5209200;Guapó
52;Goiás;5209291;Guaraíta
52;Goiás;5209408;Guarani de Goiás
52;Goiás;5209457;Guarinos
52;Goiás;5209606;Heitoraí
52;Goiás;5209705;Hidrolândia
52;Goiás;5209804;Hidrolina
52;Goiás;5209903;Iaciara
52;Goiás;5209937;Inaciolândia
52;Goiás;5209952;Indiara
52;Goiás;5210000;Inhumas
52;Goiás;5210109;Ipameri
52;Goiás;5210158;Ipiranga de Goiás
52;Goiás;5210208;Iporá
52;Goiás;5210307;Israelândia
52;Goiás;5210406;Itaberaí
52;Goiás;5210562;Itaguari
52;Goiás;5210604;Itaguaru
52;Goiás;5210802;Itajá
52;Goiás;5210901;Itapaci
52;Goiás;5211008;Itapirapuã
52;Goiás;5211206;Itapuranga
52;Goiás;5211305;Itarumã
52;Goiás;5211404;Itauçu
52;Goiás;5211503;Itumbiara
52;Goiás;5211602;Ivolândia
52;Goiás;5211701;Jandaia
52;Goiás;5211800;Jaraguá
52;Goiás;5211909;Jataí
52;Goiás;5212006;Jaupaci
52;Goiás;5212055;Jesúpolis
52;Goiás;5212105;Joviânia
52;Goiás;5212204;Jussara
52;Goiás;5212253;Lagoa Santa
52;Goiás;5212303;Leopoldo de Bulhões
52;Goiás;5212501;Luziânia
52;Goiás;5212600;Mairipotaba
52;Goiás;5212709;Mambaí
52;Goiás;5212808;Mara Rosa
52;Goiás;5212907;Marzagão
52;Goiás;5212956;Matrinchã
52;Goiás;5213004;Maurilândia
52;Goiás;5213053;Mimoso de Goiás
52;Goiás;5213087;Minaçu
52;Goiás;5213103;Mineiros
52;Goiás;5213400;Moiporá
52;Goiás;5213509;Monte Alegre de Goiás
52;Goiás;5213707;Montes Claros de Goiás
52;Goiás;5213756;Montividiu
52;Goiás;5213772;Montividiu do Norte
52;Goiás;5213806;Morrinhos
52;Goiás;5213855;Morro Agudo de Goiás
52;Goiás;5213905;Mossâmedes
52;Goiás;5214002;Mozarlândia
52;Goiás;5214051;Mundo Novo
52;Goiás;5214101;Mutunópolis
52;Goiás;5214408;Nazário
52;Goiás;5214507;Nerópolis
52;Goiás;5214606;Niquelândia
52;Goiás;5214705;Nova América
52;Goiás;5214804;Nova Aurora
52;Goiás;5214838;Nova Crixás
52;Goiás;5214861;Nova Glória
52;Goiás;5214879;Nova Iguaçu de Goiás
52;Goiás;5214903;Nova Roma
52;Goiás;5215009;Nova Veneza
52;Goiás;5215207;Novo Brasil
52;Goiás;5215231;Novo Gama
52;Goiás;5215256;Novo Planalto
52;Goiás;5215306;Orizona
52;Goiás;5215405;Ouro Verde de Goiás
52;Goiás;5215504;Ouvidor
52;Goiás;5215603;Padre Bernardo
52;Goiás;5215652;Palestina de Goiás
52;Goiás;5215702;Palmeiras de Goiás
52;Goiás;5215801;Palmelo
52;Goiás;5215900;Palminópolis
52;Goiás;5216007;Panamá
52;Goiás;5216304;Paranaiguara
52;Goiás;5216403;Paraúna
52;Goiás;5216452;Perolândia
52;Goiás;5216809;Petrolina de Goiás
52;Goiás;5216908;Pilar de Goiás
52;Goiás;5217104;Piracanjuba
52;Goiás;5217203;Piranhas
52;Goiás;5217302;Pirenópolis
52;Goiás;5217401;Pires do Rio
52;Goiás;5217609;Planaltina
52;Goiás;5217708;Pontalina
52;Goiás;5218003;Porangatu
52;Goiás;5218052;Porteirão
52;Goiás;5218102;Portelândia
52;Goiás;5218300;Posse
52;Goiás;5218391;Professor Jamil
52;Goiás;5218508;Quirinópolis
52;Goiás;5218607;Rialma
52;Goiás;5218706;Rianápolis
52;Goiás;5218789;Rio Quente
52;Goiás;5218805;Rio Verde
52;Goiás;5218904;Rubiataba
52;Goiás;5219001;Sanclerlândia
52;Goiás;5219100;Santa Bárbara de Goiás
52;Goiás;5219209;Santa Cruz de Goiás
52;Goiás;5219258;Santa Fé de Goiás
52;Goiás;5219308;Santa Helena de Goiás
52;Goiás;5219357;Santa Isabel
52;Goiás;5219407;Santa Rita do Araguaia
52;Goiás;5219456;Santa Rita do Novo Destino
52;Goiás;5219506;Santa Rosa de Goiás
52;Goiás;5219605;Santa Tereza de Goiás
52;Goiás;5219704;Santa Terezinha de Goiás
52;Goiás;5219712;Santo Antônio da Barra
52;Goiás;5219738;Santo Antônio de Goiás
52;Goiás;5219753;Santo Antônio do Descoberto
52;Goiás;5219803;São Domingos
