50;Mato Grosso do Sul;5000203;Água Clara
50;Mato Grosso do Sul;5000252;Alcinópolis
50;Mato Grosso do Sul;5000609;Amambai
50;Mato Grosso do Sul;5000708;Anastácio
50;Mato Grosso do Sul;5000807;Anaurilândia
50;Mato Grosso do Sul;5000856;Angélica
50;Mato Grosso do Sul;5000906;Antônio João
50;Mato Grosso do Sul;5001003;Aparecida do Taboado
50;Mato Grosso do Sul;5001102;Aquidauana
50;Mato Grosso do Sul;5001243;Aral Moreira
50;Mato Grosso do Sul;5001508;Bandeirantes
50;Mato Grosso do Sul;5001904;Bataguassu
50;Mato Grosso do Sul;5002001;Batayporã
50;Mato Grosso do Sul;5002100;Bela Vista
50;Mato Grosso do Sul;5002159;Bodoquena
50;Mato Grosso do Sul;5002209;Bonito
50;Mato Grosso do Sul;5002308;Brasilândia
50;Mato Grosso do Sul;5002407;Caarapó
50;Mato Grosso do Sul;5002605;Camapuã
50;Mato Grosso do Sul;5002704;Campo Grande
50;Mato Grosso do Sul;5002803;Caracol
50;Mato Grosso do Sul;5002902;Cassilândia
50;Mato Grosso do Sul;5002951;Chapadão do Sul
50;Mato Grosso do Sul;5003108;Corguinho
50;Mato Grosso do Sul;5003157;Coronel Sapucaia
50;Mato Grosso do Sul;5003207;Corumbá
50;Mato Grosso do Sul;5003256;Costa Rica
50;Mato Grosso do Sul;5003306;Coxim
50;Mato Grosso do Sul;5003454;Deodápolis
50;Mato Grosso do Sul;5003488;Dois Irmãos do Buriti
50;Mato Grosso do Sul;5003504;Douradina
50;Mato Grosso do Sul;5003702;Dourados
50;Mato Grosso do Sul;5003751;Eldorado
50;Mato Grosso do Sul;5003801;Fátima do Sul
50;Mato Grosso do Sul;5003900;Figueirão
50;Mato Grosso do Sul;5004007;Glória de Dourados
50;Mato Grosso do Sul;5004106;Guia Lopes da Laguna
50;Mato Grosso do Sul;5004304;Iguatemi
50;Mato Grosso do Sul;5004403;Inocência
50;Mato Grosso do Sul;5004502;Itaporã
50;Mato Grosso do Sul;5004601;Itaquiraí
50;Mato Grosso do Sul;5004700;Ivinhema
50;Mato Grosso do Sul;5004809;Japorã
50;Mato Grosso do Sul;5004908;Jaraguari
50;Mato Grosso do Sul;5005004;Jardim
50;Mato Grosso do Sul;5005103;Jateí
50;Mato Grosso do Sul;5005152;Juti
50;Mato Grosso do Sul;5005202;Ladário
50;Mato Grosso do Sul;5005251;Laguna Carapã
50;Mato Grosso do Sul;5005400;Maracaju
50;Mato Grosso do Sul;5005608;Miranda
50;Mato Grosso do Sul;5005681;Mundo Novo
50;Mato Grosso do Sul;5005707;Naviraí
50;Mato Grosso do Sul;5005806;Nioaque
50;Mato Grosso do Sul;5006002;Nova Alvorada do Sul
50;Mato Grosso do Sul;5006200;Nova Andradina
50;Mato Grosso do Sul;5006259;Novo Horizonte do Sul
50;Mato Grosso do Sul;5006275;Paraíso das Águas
50;Mato Grosso do Sul;5006309;Paranaíba
50;Mato Grosso do Sul;5006358;Paranhos
50;Mato Grosso do Sul;5006408;Pedro Gomes
50;Mato Grosso do Sul;5006606;Ponta Porã
50;Mato Grosso do Sul;5006903;Porto Murtinho
50;Mato Grosso do Sul;5007109;Ribas do Rio Pardo
50;Mato Grosso do Sul;5007208;Rio Brilhante
50;Mato Grosso do Sul;5007307;Rio Negro
50;Mato Grosso do Sul;5007406;Rio Verde de Mato Grosso
50;Mato Grosso do Sul;5007505;Rochedo
50;Mato Grosso do Sul;5007554;Santa Rita do Pardo
50;Mato Grosso do Sul;5007695;São Gabriel do Oeste
50;Mato Grosso do Sul;5007802;Selvíria
50;Mato Grosso do Sul;5007703;Sete Quedas
50;Mato Grosso do Sul;5007901;Sidrolândia
50;Mato Grosso do Sul;5007935;Sonora
50;Mato Grosso do Sul;5007950;Tacuru
50;Mato Grosso do Sul;5007976;Taquarussu
50;Mato Grosso do Sul;5008008;Terenos
50;Mato Grosso do Sul;5008305;Três Lagoas
50;Mato Grosso do Sul;5008404;Vicentina
