32;Espírito Santo;3200102;Afonso Cláudio
32;Espírito Santo;3200169;Água Doce do Norte
32;Espírito Santo;3200136;Águia Branca
32;Espírito Santo;3200201;Alegre
32;Espírito Santo;3200300;Alfredo Chaves
32;Espírito Santo;3200359;Alto Rio Novo
32;Espírito Santo;3200409;Anchieta
32;Espírito Santo;3200508;Apiacá
32;Espírito Santo;3200607;Aracruz
32;Espírito Santo;3200706;Atílio Vivácqua
32;Espírito Santo;3200805;Baixo Guandu
32;Espírito Santo;3200904;Barra de São Francisco
32;Espírito Santo;3201001;Boa Esperança
32;Espírito Santo;3201100;Bom Jesus do Norte
32;Espírito Santo;3201159;Brejetuba
32;Espírito Santo;3201209;Cachoeiro de Itapemirim
32;Espírito Santo;3201308;Cariacica
32;Espírito Santo;3201407;Castelo
32;Espírito Santo;3201506;Colatina
32;Espírito Santo;3201605;Conceição da Barra
32;Espírito Santo;3201704;Conceição do Castelo
32;Espírito Santo;3201803;Divino de São Lourenço
32;Espírito Santo;3201902;Domingos Martins
32;Espírito Santo;3202009;Dores do Rio Preto
32;Espírito Santo;3202108;Ecoporanga
32;Espírito Santo;3202207;Fundão
32;Espírito Santo;3202256;Governador Lindenberg
32;Espírito Santo;3202306;Guaçuí
32;Espírito Santo;3202405;Guarapari
32;Espírito Santo;3202454;Ibatiba
32;Espírito Santo;3202504;Ibiraçu
32;Espírito Santo;3202553;Ibitirama
32;Espírito Santo;3202603;Iconha
32;Espírito Santo;3202652;Irupi
32;Espírito Santo;3202702;Itaguaçu
32;Espírito Santo;3202801;Itapemirim
32;Espírito Santo;3202900;Itarana
32;Espírito Santo;3203007;Iúna
32;Espírito Santo;3203056;Jaguaré
32;Espírito Santo;3203106;Jerônimo Monteiro
32;Espírito Santo;3203130;João Neiva
32;Espírito Santo;3203163;Laranja da Terra
32;Espírito Santo;3203205;Linhares
32;Espírito Santo;3203304;Mantenópolis
32;Espírito Santo;3203320;Marataízes
32;Espírito Santo;3203346;Marechal Floriano
32;Espírito Santo;3203353;Marilândia
32;Espírito Santo;3203403;Mimoso do Sul
32;Espírito Santo;3203502;Montanha
32;Espírito Santo;3203601;Mucurici
32;Espírito Santo;3203700;Muniz Freire
32;Espírito Santo;3203809;Muqui
32;Espírito Santo;3203908;Nova Venécia
32;Espírito Santo;3204005;Pancas
32;Espírito Santo;3204054;Pedro Canário
32;Espírito Santo;3204104;Pinheiros
32;Espírito Santo;3204203;Piúma
32;Espírito Santo;3204252;Ponto Belo
32;Espírito Santo;3204302;Presidente Kennedy
32;Espírito Santo;3204351;Rio Bananal
32;Espírito Santo;3204401;Rio Novo do Sul
32;Espírito Santo;3204500;Santa Leopoldina
32;Espírito Santo;3204559;Santa Maria de Jetibá
32;Espírito Santo;3204609;Santa Teresa
32;Espírito Santo;3204658;São Domingos do Norte
32;Espírito Santo;3204708;São Gabriel da Palha
32;Espírito Santo;3204807;São José do Calçado
32;Espírito Santo;3204906;São Mateus
32;Espírito Santo;3204955;São Roque do Canaã
32;Espírito Santo;3205002;Serra
32;Espírito Santo;3205010;Sooretama
32;Espírito Santo;3205036;Vargem Alta
32;Espírito Santo;3205069;Venda Nova do Imigrante
32;Espírito Santo;3205101;Viana
32;Espírito Santo;3205150;Vila Pavão
32;Espírito Santo;3205176;Vila Valério
32;Espírito Santo;3205200;Vila Velha
32;Espírito Santo;3205309;Vitória
